date,district,market,commodity,variety,min_price,max_price,modal_price
2024-01-17,Nashik,Nampur,Onion,Red,100,1820,1500.0
2024-01-17,Nashik,Lasalgaon(Niphad),Onion,Red,950,1650,1575.0
2024-01-17,Sholapur,Akluj,Onion,Other,500,2300,1500.0
2024-01-17,Dhule,Sakri,Onion,Red,960,1580,1450.0
2024-01-17,Nashik,Nasik,Onion,Pole,500,2100,1675.0
2024-01-17,Nashik,Yeola,Onion,Red,200,1586,1400.0
2024-01-17,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1600,1450.0
2024-01-17,Sholapur,Solapur,Onion,Red,100,3200,1500.0
2024-01-17,Nashik,Satana,Onion,Red,200,1725,1440.0
2024-01-17,Beed,Kada,Onion,Red,300,1800,1300.0
2024-01-17,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,1900,1100.0
2024-01-17,Ahmednagar,Newasa(Ghodegaon),Onion,Red,400,1800,1400.0
2024-01-17,Pune,Baramati,Onion,Red,500,3000,1800.0
2024-01-17,Dhule,Shirpur,Onion,Red,300,2000,1700.0
2024-01-17,Mumbai,Vashi New Mumbai,Onion,Other,1500,2200,1850.0
2024-01-17,Ahmednagar,Parner,Onion,Red,300,2100,1425.0
2024-01-17,Pune,Pune(Manjri),Onion,Local,1300,2200,1700.0
2024-01-17,Nagpur,Nagpur,Onion,White,1000,2000,1900.0
2024-01-17,Nashik,Manmad,Onion,Red,200,1670,1450.0
2024-01-17,Nashik,Pimpalgaon,Onion,Pole,300,1856,1600.0
2024-01-17,Nashik,Satana,Onion,Other,500,2080,1560.0
2024-01-17,Akola,Akola,Onion,Other,1200,2000,1800.0
2024-01-17,Satara,Satara,Onion,Other,1500,1900,1700.0
2024-01-17,Jalgaon,Bhusaval,Onion,Red,700,1200,1000.0
2024-01-17,Ahmednagar,Sangamner,Onion,Red,200,2000,1100.0
2024-01-17,Pune,Pune(Pimpri),Onion,Local,1500,2000,1750.0
2024-01-17,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1680,1475.0
2024-01-17,Dharashiv(Usmanabad),Dharashiv,Onion,Red,700,1800,1250.0
2024-01-17,Nashik,Umrane,Onion,Red,701,1750,1400.0
2024-01-17,Nashik,Dindori(Vani),Onion,Red,1425,2240,1772.0
2024-01-17,Nashik,Sinner,Onion,Red,200,1529,1350.0
2024-01-18,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,1700,1000.0
2024-01-18,Nashik,Lasalgaon(Niphad),Onion,Red,700,1585,1500.0
2024-01-18,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1700,1200.0
2024-01-18,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,500,1705,1375.0
2024-01-18,Ahmednagar,Jamkhed,Onion,Red,200,1900,1050.0
2024-01-18,Thane,Kalyan,Onion,1st Sort,2000,2200,2100.0
2024-01-18,Nashik,Satana,Onion,Red,300,1630,1400.0
2024-01-18,Satara,Lonand,Onion,Other,500,2100,1600.0
2024-01-18,Ahmednagar,Kopargaon,Onion,Red,500,1501,1280.0
2024-01-18,Pune,Pune(Khadiki),Onion,Local,1800,2200,2000.0
2024-01-18,Pune,Pune(Moshi),Onion,Local,500,1400,950.0
2024-01-18,Ahmednagar,Shevgaon,Onion,1st Sort,1400,1800,1800.0
2024-01-18,Ahmednagar,Shevgaon,Onion,2nd Sort,900,1200,1200.0
2024-01-18,Nagpur,Nagpur,Onion,White,1600,2000,1900.0
2024-01-18,Sholapur,Solapur,Onion,Red,100,3200,1400.0
2024-01-18,Nashik,Pimpalgaon,Onion,Pole,300,1681,1500.0
2024-01-18,Nashik,Manmad,Onion,Red,300,1591,1320.0
2024-01-18,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1475,1250.0
2024-01-18,Ahmednagar,Shevgaon,Onion,Other,300,800,800.0
2024-01-18,Raigad,Karjat(Raigad),Onion,1st Sort,500,2000,1200.0
2024-01-18,Jalgaon,Jalgaon,Onion,Red,300,1000,950.0
2024-01-18,Nashik,Sinner,Onion,Red,200,1630,1350.0
2024-01-18,Nashik,Nandgaon,Onion,Red,100,1646,1350.0
2024-01-18,Nashik,Kalvan,Onion,Red,600,1900,1501.0
2024-01-18,Raigad,Pen,Onion,Red,3000,3200,3000.0
2024-01-18,Ahmednagar,Ahmednagar,Onion,Red,100,1900,1350.0
2024-01-18,Nashik,Nampur,Onion,Red,100,1680,1400.0
2024-01-18,Akola,Akola,Onion,Other,1200,2000,1800.0
2024-01-18,Pune,Pune,Onion,Local,600,2000,1300.0
2024-01-18,Pune,Pune(Manjri),Onion,Local,1300,2200,1700.0
2024-01-18,Nashik,Satana,Onion,Other,500,2200,1525.0
2024-01-18,Jalgaon,Yawal,Onion,Red,525,910,600.0
2024-01-18,Nashik,Nasik,Onion,Pole,550,1950,1500.0
2024-01-18,Nashik,Umrane,Onion,Red,651,1700,1450.0
2024-01-18,Nashik,Chandvad,Onion,Red,650,1611,1430.0
2024-01-18,Nashik,Devala,Onion,Red,250,1700,1550.0
2024-01-18,Pune,Junnar(Otur),Onion,Other,1000,2200,1600.0
2024-01-18,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,2000,1200.0
2024-01-18,Sholapur,Kurdwadi(Modnimb),Onion,Red,250,1800,1200.0
2024-01-18,Buldhana,Malkapur,Onion,Local,800,1500,1250.0
2024-01-18,Pune,Junnar(Narayangaon),Onion,Other,200,2100,1500.0
2024-01-18,Nashik,Dindori(Vani),Onion,Red,1451,2291,1825.0
2024-01-18,Nagpur,Nagpur,Onion,Red,1500,2000,1875.0
2024-01-18,Pune,Manchar,Onion,Other,1300,2510,1905.0
2024-01-18,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1800,1100.0
2024-01-18,Pune,Junnar,Onion,Other,200,1800,900.0
2024-01-18,Ahmednagar,Sangamner,Onion,Red,200,1800,1000.0
2024-01-18,Nashik,Lasalgaon(Vinchur),Onion,Red,500,1660,1500.0
2024-01-18,Dhule,Dhule,Onion,Red,200,1820,1400.0
2024-01-18,Nashik,Yeola,Onion,Red,400,1597,1350.0
2024-01-18,Nashik,Lasalgaon,Onion,Red,700,1702,1551.0
2024-01-18,Jalgaon,Bhusaval,Onion,Red,800,1200,1000.0
2024-01-18,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1750,2500,2000.0
2024-01-18,Satara,Satara,Onion,Other,1500,1900,1700.0
2024-01-18,Kolhapur,Kolhapur,Onion,Other,500,2500,1500.0
2024-01-18,Mumbai,Vashi New Mumbai,Onion,Other,1500,2200,1850.0
2024-01-19,Nashik,Satana,Onion,Other,405,1915,1505.0
2024-01-19,Dhule,Dhule,Onion,Red,250,1705,1500.0
2024-01-19,Nashik,Lasalgaon,Onion,Red,600,1549,1400.0
2024-01-19,Pune,Pune(Moshi),Onion,Local,600,1500,1050.0
2024-01-19,Nashik,Yeola,Onion,Red,350,1425,1300.0
2024-01-19,Nashik,Umrane,Onion,Red,751,1651,1350.0
2024-01-19,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1496,1275.0
2024-01-19,Ahmednagar,Parner,Onion,Red,300,2000,1400.0
2024-01-19,Sholapur,Akluj,Onion,Other,500,2500,1400.0
2024-01-19,Nashik,Dindori(Vani),Onion,Red,1401,2071,1675.0
2024-01-19,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1500,2500,2000.0
2024-01-19,Pune,Junnar(Narayangaon),Onion,Other,300,2000,1500.0
2024-01-19,Nashik,Pimpalgaon,Onion,Pole,300,1831,1450.0
2024-01-19,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,1800,1250.0
2024-01-19,Nashik,Nandgaon,Onion,Red,100,1475,1201.0
2024-01-19,Nashik,Sinner,Onion,Red,200,1630,1250.0
2024-01-19,Nashik,Chandvad,Onion,Red,500,1545,1350.0
2024-01-19,Sholapur,Mangal Wedha,Onion,Local,300,1900,1600.0
2024-01-19,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,400,1585,1250.0
2024-01-19,Ahmednagar,Sangamner,Onion,Red,200,1851,1026.0
2024-01-19,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1475,1200.0
2024-01-19,Kolhapur,Kolhapur,Onion,Other,500,2500,1500.0
2024-01-19,Pune,Junnar(Alephata),Onion,Other,800,2250,1800.0
2024-01-19,Raigad,Karjat(Raigad),Onion,1st Sort,300,1800,1100.0
2024-01-19,Ahmednagar,Rahuri,Onion,Red,100,1600,850.0
2024-01-19,Pune,Pune,Onion,Local,700,1900,1300.0
2024-01-19,Nashik,Manmad,Onion,Red,200,1610,1400.0
2024-01-19,Jalgaon,Jalgaon,Onion,Red,325,1200,962.0
2024-01-19,Nashik,Lasalgaon(Niphad),Onion,Red,700,1451,1350.0
2024-01-19,Ahmednagar,Pathardi,Onion,Red,300,1550,1300.0
2024-01-19,Jalgaon,Bhusaval,Onion,Red,800,1200,1000.0
2024-01-19,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-01-19,Dhule,Sakri,Onion,Red,905,1610,1450.0
2024-01-19,Ahmednagar,Kopargaon,Onion,Red,500,1600,1350.0
2024-01-19,Nashik,Nasik,Onion,Pole,450,1850,1500.0
2024-01-19,Ahmednagar,Shrigonda,Onion,Other,300,1700,1400.0
2024-01-19,Akola,Akola,Onion,Other,1000,2000,1600.0
2024-01-19,Mumbai,Vashi New Mumbai,Onion,Other,1400,2100,1750.0
2024-01-19,Nashik,Satana,Onion,Red,100,1650,1420.0
2024-01-19,Dharashiv(Usmanabad),Dharashiv,Onion,Red,800,1600,1200.0
2024-01-19,Sholapur,Solapur,Onion,Red,100,3200,1300.0
2024-01-19,Nashik,Devala,Onion,Red,300,1700,1550.0
2024-01-19,Nashik,Nampur,Onion,Red,100,1450,1200.0
2024-01-19,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1600,1350.0
2024-01-19,Pune,Pune(Manjri),Onion,Local,1300,2200,1700.0
2024-01-19,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,500,2000,1250.0
2024-01-19,Nashik,Kalvan,Onion,Red,500,1900,1451.0
2024-01-20,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1435,1200.0
2024-01-20,Nashik,Chandvad,Onion,Red,600,1483,1320.0
2024-01-20,Pune,Pune(Manjri),Onion,Local,1300,2200,1700.0
2024-01-20,Nashik,Nasik,Onion,Pole,510,1501,1250.0
2024-01-20,Nagpur,Nagpur,Onion,Red,1500,2000,1800.0
2024-01-20,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1700,1100.0
2024-01-20,Satara,Satara,Onion,Other,1000,1900,1500.0
2024-01-20,Ahmednagar,Shevgaon,Onion,1st Sort,1100,1500,1100.0
2024-01-20,Nagpur,Nagpur,Onion,White,1600,2000,1900.0
2024-01-20,Nashik,Yeola,Onion,Red,500,1422,1225.0
2024-01-20,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1501,1350.0
2024-01-20,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1425,1250.0
2024-01-20,Pune,Junnar(Narayangaon),Onion,Other,500,2200,1500.0
2024-01-20,Ahmednagar,Shevgaon,Onion,2nd Sort,700,1000,1000.0
2024-01-20,Jalgaon,Jalgaon,Onion,Red,312,1250,900.0
2024-01-20,Pune,Baramati,Onion,Red,500,2700,1800.0
2024-01-20,Nashik,Pimpalgaon,Onion,Pole,351,1808,1350.0
2024-01-20,Dhule,Sakri,Onion,Red,800,1380,1335.0
2024-01-20,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,600,1800,1200.0
2024-01-20,Nashik,Lasalgaon,Onion,Red,600,1490,1351.0
2024-01-20,Ahmednagar,Shevgaon,Onion,Other,300,600,600.0
2024-01-20,Nashik,Dindori(Vani),Onion,Red,1401,2100,1575.0
2024-01-20,Kolhapur,Kolhapur,Onion,Other,500,2300,1400.0
2024-01-20,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,500,1700,1100.0
2024-01-20,Akola,Akola,Onion,Other,1000,2000,1600.0
2024-01-20,Ahmednagar,Kopargaon,Onion,Red,500,1479,1300.0
2024-01-20,Sholapur,Solapur,Onion,Red,100,2300,1300.0
2024-01-20,Ahmednagar,Newasa(Ghodegaon),Onion,Red,300,1600,1400.0
2024-01-20,Nashik,Lasalgaon(Niphad),Onion,Red,801,1396,1325.0
2024-01-20,Jalgaon,Bhusaval,Onion,Red,700,1200,1000.0
2024-01-20,Pune,Pune(Moshi),Onion,Local,300,1000,650.0
2024-01-20,Dharashiv(Usmanabad),Dharashiv,Onion,Red,500,1600,1050.0
2024-01-20,Pune,Pune(Pimpri),Onion,Local,1200,1400,1300.0
2024-01-20,Sholapur,Pandharpur,Onion,Red,200,2100,1400.0
2024-01-20,Nashik,Manmad,Onion,Red,300,1557,1375.0
2024-01-20,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,1600,850.0
2024-01-21,Ahmednagar,Pathardi,Onion,Red,700,1600,1300.0
2024-01-21,Sholapur,Akluj,Onion,Red,500,2000,1200.0
2024-01-21,Kolhapur,Vadgaonpeth,Onion,Local,1000,1500,1200.0
2024-01-21,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,600,1380,1150.0
2024-01-21,Pune,Manchar,Onion,Other,800,1700,1250.0
2024-01-21,Ahmednagar,Parner,Onion,Red,200,1800,1350.0
2024-01-21,Jalgaon,Bhusaval,Onion,Red,600,1200,1000.0
2024-01-21,Pune,Junnar(Alephata),Onion,Other,800,2110,1700.0
2024-01-21,Pune,Pune(Manjri),Onion,Local,1500,2200,1700.0
2024-01-21,Pune,Pune(Pimpri),Onion,Local,1200,1200,1200.0
2024-01-21,Pune,Junnar(Narayangaon),Onion,Other,550,2200,1500.0
2024-01-21,Ahmednagar,Rahata,Onion,Red,500,1600,1300.0
2024-01-21,Pune,Junnar,Onion,Other,700,1600,1200.0
2024-01-21,Pune,Pune,Onion,Local,600,1700,1150.0
2024-01-21,Pune,Pune(Moshi),Onion,Local,300,1200,750.0
2024-01-21,Pune,Junnar(Otur),Onion,Other,500,2110,1800.0
2024-01-22,Pune,Pune(Manjri),Onion,Local,1300,2200,1700.0
2024-01-22,Pune,Pune(Khadiki),Onion,Local,1000,2000,1500.0
2024-01-22,Pune,Baramati,Onion,Red,400,3000,1400.0
2024-01-22,Ahmednagar,Jamkhed,Onion,Other,200,1800,1000.0
2024-01-22,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,200,1000,600.0
2024-01-22,Satara,Vai,Onion,Local,500,1500,1000.0
2024-01-22,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1500,2500,2000.0
2024-01-22,Jalgaon,Yawal,Onion,Red,510,820,615.0
2024-01-22,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,600,1800,1200.0
2024-01-22,Pune,Pune,Onion,Local,500,1700,1100.0
2024-01-22,Raigad,Pen,Onion,Red,3000,3200,3000.0
2024-01-22,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1400,1300.0
2024-01-22,Mumbai,Vashi New Mumbai,Onion,Other,1500,2100,1800.0
2024-01-22,Nashik,Lasalgaon(Niphad),Onion,Red,951,1351,1300.0
2024-01-22,Pune,Pune(Moshi),Onion,Local,400,1200,800.0
2024-01-22,Pune,Junnar(Narayangaon),Onion,Other,300,2000,1500.0
2024-01-22,Sholapur,Mangal Wedha,Onion,Local,200,2000,1500.0
2024-01-23,Akola,Akola,Onion,Other,1200,1700,1500.0
2024-01-23,Nashik,Satana,Onion,Red,100,1350,1005.0
2024-01-23,Sholapur,Kurdwadi(Modnimb),Onion,Red,150,1511,1000.0
2024-01-23,Nashik,Devala,Onion,Red,300,1500,1300.0
2024-01-23,Sholapur,Solapur,Onion,Red,100,2200,1100.0
2024-01-23,Dhule,Sakri,Onion,Red,700,1200,1000.0
2024-01-23,Ahmednagar,Sangamner,Onion,Red,200,1700,950.0
2024-01-23,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,1375,1225.0
2024-01-23,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,2000,1350.0
2024-01-23,Nashik,Lasalgaon,Onion,Red,500,1500,1310.0
2024-01-23,Jalgaon,Jalgaon,Onion,Red,350,1125,875.0
2024-01-23,Ahmednagar,Rahuri,Onion,Other,100,1400,750.0
2024-01-23,Nashik,Umrane,Onion,Red,501,1417,1250.0
2024-01-23,Dhule,Dhule,Onion,Red,500,4000,3500.0
2024-01-23,Nashik,Dindori(Vani),Onion,Red,1051,2160,1425.0
2024-01-23,Nashik,Nasik,Onion,Pole,650,1501,1250.0
2024-01-23,Nashik,Nandgaon,Onion,Red,100,1352,1150.0
2024-01-23,Pune,Pune(Khadiki),Onion,Local,1000,1600,1300.0
2024-01-23,Ahmednagar,Pathardi,Onion,Red,300,1800,1200.0
2024-01-23,Pune,Khed(Chakan),Onion,Other,1000,1800,1500.0
2024-01-23,Ahmednagar,Rahata,Onion,Red,200,1500,1050.0
2024-01-23,Pune,Pune,Onion,Local,600,1600,1100.0
2024-01-23,Satara,Satara,Onion,Other,1000,1800,1400.0
2024-01-23,Kolhapur,Kolhapur,Onion,Other,400,1800,1200.0
2024-01-23,Nagpur,Nagpur,Onion,Red,1500,2000,1875.0
2024-01-23,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1850,1125.0
2024-01-23,Jalgaon,Yawal,Onion,Red,510,820,615.0
2024-01-23,Nashik,Pimpalgaon,Onion,Pole,401,1700,1350.0
2024-01-23,Satara,Lonand,Onion,Other,500,1800,1400.0
2024-01-23,Pune,Junnar(Alephata),Onion,Other,700,1800,1400.0
2024-01-23,Nashik,Satana,Onion,Other,460,1695,1230.0
2024-01-23,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1000,1500,1250.0
2024-01-23,Nashik,Manmad,Onion,Red,200,1440,1200.0
2024-01-23,Ahmednagar,Kopargaon,Onion,Red,500,1451,1250.0
2024-01-23,Satara,Phaltan,Onion,Hybrid,400,1700,1200.0
2024-01-23,Pune,Manchar,Onion,Other,700,1620,1160.0
2024-01-23,Buldhana,Malkapur,Onion,Local,500,1250,1020.0
2024-01-23,Nashik,Lasalgaon(Niphad),Onion,Red,800,1349,1285.0
2024-01-23,Mumbai,Vashi New Mumbai,Onion,Other,1500,2000,1750.0
2024-01-23,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1500,2200,1800.0
2024-01-23,Pune,Pune(Manjri),Onion,Local,1300,2200,1700.0
2024-01-23,Nashik,Lasalgaon(Vinchur),Onion,Red,600,1480,1275.0
2024-01-23,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1405,1200.0
2024-01-23,Satara,Karad,Onion,Other,500,1600,1600.0
2024-01-23,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,1300,800.0
2024-01-23,Nagpur,Nagpur,Onion,White,1600,2000,1900.0
2024-01-23,Nashik,Sinner,Onion,Red,200,1401,1200.0
2024-01-23,Nashik,Nampur,Onion,Red,100,1280,1000.0
2024-01-23,Nashik,Chandvad,Onion,Red,500,1376,1200.0
2024-01-24,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,600,1355,1100.0
2024-01-24,Nashik,Manmad,Onion,Red,2168,2288,2251.0
2024-01-24,Nashik,Chandvad,Onion,Red,600,1499,1150.0
2024-01-24,Jalgaon,Bhusaval,Onion,Red,900,1200,1000.0
2024-01-24,Nagpur,Nagpur,Onion,White,1300,1700,1600.0
2024-01-24,Nashik,Nandgaon,Onion,Red,110,1311,1050.0
2024-01-24,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,350,1314,1100.0
2024-01-24,Nashik,Devala,Onion,Red,250,1440,1275.0
2024-01-24,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1100,1700,1400.0
2024-01-24,Ahmednagar,Parner,Onion,Red,100,1800,1100.0
2024-01-24,Dhule,Sakri,Onion,Red,610,1160,1000.0
2024-01-24,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1600,900.0
2024-01-24,Nashik,Lasalgaon(Niphad),Onion,Red,700,1295,1211.0
2024-01-24,Pune,Pune(Pimpri),Onion,Local,500,1000,750.0
2024-01-24,Nashik,Yeola,Onion,Red,200,1320,1000.0
2024-01-24,Nashik,Nampur,Onion,Red,100,1260,1000.0
2024-01-24,Pune,Khed(Chakan),Onion,Other,1000,1700,1400.0
2024-01-24,Pune,Pune,Onion,Local,500,1600,1050.0
2024-01-24,Jalgaon,Jalgaon,Onion,Red,320,1075,630.0
2024-01-24,Dhule,Shirpur,Onion,Red,200,1400,1000.0
2024-01-24,Nagpur,Nagpur,Onion,Red,1200,1600,1500.0
2024-01-24,Pune,Pune(Manjri),Onion,Local,1500,2000,1800.0
2024-01-24,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,500,1900,1200.0
2024-01-24,Sholapur,Mangal Wedha,Onion,Local,200,1750,1300.0
2024-01-24,Nashik,Nasik,Onion,Pole,350,1400,1175.0
2024-01-24,Pune,Pune(Khadiki),Onion,Local,1200,1800,1500.0
2024-01-24,Nashik,Sinner,Onion,Red,200,1376,1050.0
2024-01-24,Nashik,Dindori(Vani),Onion,Red,990,1799,1360.0
2024-01-24,Pune,Baramati,Onion,Red,250,2000,1200.0
2024-01-24,Ahmednagar,Shrigonda,Onion,Other,200,1100,700.0
2024-01-24,Ahmednagar,Sangamner,Onion,Red,200,1800,1000.0
2024-01-24,Raigad,Karjat(Raigad),Onion,1st Sort,300,1500,1000.0
2024-01-24,Sholapur,Akluj,Onion,Other,300,1710,1000.0
2024-01-24,Nashik,Satana,Onion,Red,150,1250,925.0
2024-01-24,Akola,Akola,Onion,Other,1200,1700,1500.0
2024-01-24,Nashik,Satana,Onion,Other,400,1880,1300.0
2024-01-24,Kolhapur,Kolhapur,Onion,Other,400,1600,1000.0
2024-01-24,Nashik,Lasalgaon,Onion,Red,500,1402,1150.0
2024-01-24,Ahmednagar,Kopargaon,Onion,Red,500,1401,1150.0
2024-01-24,Nashik,Lasalgaon(Vinchur),Onion,Red,300,1512,1150.0
2024-01-24,Satara,Satara,Onion,Other,700,1400,1050.0
2024-01-24,Mumbai,Vashi New Mumbai,Onion,Other,1500,2000,1750.0
2024-01-24,Pune,Junnar(Narayangaon),Onion,Other,300,2200,1500.0
2024-01-24,Ahmednagar,Newasa(Ghodegaon),Onion,Red,200,1300,1000.0
2024-01-24,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,150,1300,725.0
2024-01-24,Nashik,Pimpalgaon,Onion,Pole,350,1453,1150.0
2024-01-24,Nashik,Umrane,Onion,Red,601,1370,1200.0
2024-01-24,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,310,1370,1075.0
2024-01-25,Pune,Pune(Manjri),Onion,Local,1500,2200,1700.0
2024-01-25,Raigad,Karjat(Raigad),Onion,1st Sort,200,1200,700.0
2024-01-25,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1200,700.0
2024-01-25,Jalgaon,Bhusaval,Onion,Red,600,1200,1000.0
2024-01-25,Nashik,Devala,Onion,Red,250,1380,1200.0
2024-01-25,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1100,1500,1300.0
2024-01-25,Sholapur,Kurdwadi(Modnimb),Onion,Red,100,1051,750.0
2024-01-25,Nashik,Lasalgaon,Onion,Red,500,1375,1170.0
2024-01-25,Nashik,Satana,Onion,Other,320,1890,1460.0
2024-01-25,Nashik,Yeola,Onion,Red,200,1219,900.0
2024-01-25,Akola,Akola,Onion,Other,1200,1700,1500.0
2024-01-25,Nashik,Dindori(Vani),Onion,Red,1051,1801,1450.0
2024-01-25,Nashik,Satana,Onion,Red,100,1260,950.0
2024-01-25,Sholapur,Pandharpur,Onion,Red,200,1600,1100.0
2024-01-25,Pune,Junnar(Otur),Onion,Other,1000,2000,1500.0
2024-01-25,Ahmednagar,Ahmednagar,Onion,Red,100,1200,750.0
2024-01-25,Nashik,Manmad,Onion,Red,200,1186,900.0
2024-01-25,Sholapur,Mangal Wedha,Onion,Local,100,1500,1180.0
2024-01-25,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1400,800.0
2024-01-25,Pune,Khed(Chakan),Onion,Other,800,1500,1200.0
2024-01-25,Nagpur,Nagpur,Onion,Red,1000,1600,1450.0
2024-01-25,Pune,Manchar,Onion,Other,500,1520,1010.0
2024-01-25,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,290,1250,725.0
2024-01-25,Nashik,Chandvad,Onion,Red,400,1400,1030.0
2024-01-25,Nashik,Lasalgaon(Niphad),Onion,Red,601,1200,1070.0
2024-01-25,Pune,Pune(Khadiki),Onion,Local,1000,1700,1350.0
2024-01-25,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1200,2000,1500.0
2024-01-25,Nashik,Umrane,Onion,Red,751,1370,1150.0
2024-01-25,Ahmednagar,Kopargaon,Onion,Red,500,1188,1050.0
2024-01-25,Jalgaon,Jalgaon,Onion,Red,250,1177,925.0
2024-01-25,Sangli,Vita,Onion,Other,1000,1600,1350.0
2024-01-25,Nashik,Pimpalgaon,Onion,Pole,351,1488,1125.0
2024-01-25,Pune,Pune(Moshi),Onion,Local,800,1200,1000.0
2024-01-25,Nashik,Lasalgaon(Vinchur),Onion,Red,350,1300,1100.0
2024-01-25,Nashik,Nampur,Onion,Red,100,1195,100.0
2024-01-25,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-01-25,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,500,1205,800.0
2024-01-25,Kolhapur,Kolhapur,Onion,Other,300,1500,900.0
2024-01-25,Satara,Satara,Onion,Other,700,1400,1000.0
2024-01-25,Raigad,Pen,Onion,Red,3000,3200,3000.0
2024-01-25,Jalgaon,Yawal,Onion,Red,480,800,600.0
2024-01-25,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,1100,830.0
2024-01-25,Nagpur,Nagpur,Onion,White,1200,1600,1500.0
2024-01-25,Ahmednagar,Sangamner,Onion,Red,100,1500,801.0
2024-01-25,Pune,Pune,Onion,Local,500,1700,1100.0
2024-01-25,Nashik,Nasik,Onion,Pole,300,1450,1150.0
2024-01-25,Nashik,Sinner,Onion,Red,200,1220,990.0
2024-01-26,Kolhapur,Vadgaonpeth,Onion,Local,1000,1500,1200.0
2024-01-26,Ahmednagar,Parner,Onion,Red,100,1500,950.0
2024-01-26,Dharashiv(Usmanabad),Dharashiv,Onion,Red,500,1300,900.0
2024-01-26,Jalgaon,Bhusaval,Onion,Red,800,1300,1000.0
2024-01-26,Pune,Junnar(Narayangaon),Onion,Other,300,1700,1200.0
2024-01-26,Pune,Junnar(Alephata),Onion,Other,600,1600,1100.0
2024-01-26,Sholapur,Mangal Wedha,Onion,Local,100,1600,960.0
2024-01-26,Jalgaon,Yawal,Onion,Red,480,800,600.0
2024-01-26,Dharashiv(Usmanabad),Paranda,Onion,Other,200,800,600.0
2024-01-26,Sholapur,Kurdwadi(Modnimb),Onion,Red,250,1150,600.0
2024-01-26,Sholapur,Akluj,Onion,Other,300,1700,900.0
2024-01-27,Raigad,Pen,Onion,Red,3000,3200,3000.0
2024-01-27,Dhule,Shirpur,Onion,Red,101,1200,850.0
2024-01-27,Nashik,Chandvad,Onion,Red,408,1350,1050.0
2024-01-27,Pune,Pune(Manjri),Onion,Local,1300,1700,1500.0
2024-01-27,Kolhapur,Kolhapur,Onion,Other,300,1500,900.0
2024-01-27,Pune,Junnar(Narayangaon),Onion,Other,300,2000,1500.0
2024-01-27,Ahmednagar,Kopargaon,Onion,Red,200,1175,1075.0
